work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,job_category
2022,Senior Level,Full Time,Applied Scientist,196000,USD,196000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Machine Learning Engineer,130000,USD,130000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,90000,USD,90000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Researcher,150000,USD,150000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Researcher,100000,USD,100000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,230000,USD,230000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Engineer,150000,USD,150000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,153600,USD,153600,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,106800,USD,106800,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Researcher,130000,USD,130000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Machine Learning Researcher,100000,USD,100000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,216000,USD,216000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,144000,USD,144000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,180000,USD,180000,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,120000,USD,120000,United States,WFO,United States,Medium,Data Scientist
2022,Entry Level,Full Time,Data Engineer,160000,USD,160000,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Data Engineer,135000,USD,135000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,192500,USD,192500,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,140000,USD,140000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,152500,USD,152500,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,65000,USD,65000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,55000,USD,55000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,178750,USD,178750,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,160000,USD,160000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,60000,EUR,63040,France,WFH,France,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,50000,EUR,52533,France,WFH,France,Medium,Data Scientist
2022,Mid Level,Full Time,Machine Learning Scientist,165000,USD,165000,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Machine Learning Scientist,135000,USD,135000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Analytics Engineer,170000,USD,170000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Analytics Engineer,125000,USD,125000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,105000,USD,105000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,70000,USD,70000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,130000,USD,130000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,95000,USD,95000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,203500,USD,203500,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,152000,USD,152000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,197430,USD,197430,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,134760,USD,134760,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,120000,USD,120000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,197000,USD,197000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,99000,USD,99000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,220000,USD,220000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,162000,USD,162000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,105120,EUR,110446,Lithuania,WFO,Lithuania,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,75360,EUR,79178,Lithuania,WFO,Lithuania,Medium,Data Engineer
2022,Mid Level,Full Time,Data Science Consultant,57000,GBP,70186,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Mid Level,Full Time,Data Science Consultant,42000,GBP,51716,United Kingdom,WFO,United Kingdom,Medium,Data Scientist
2022,Senior Level,Full Time,Data Architect,149040,USD,149040,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,113900,USD,113900,United States,WFH,United States,Medium,Data Engineer
2020,Mid Level,Full Time,Business Data Analyst,95000,USD,95000,United States,WFO,United States,Medium,Data Analyst
2021,Senior Level,Full Time,Data Analyst,115000,USD,115000,United States,WFH,United States,Small,Data Analyst
2022,Senior Level,Full Time,Data Analyst,171000,USD,171000,United States,WFH,Australia,Large,Data Analyst
2022,Entry Level,Full Time,Data Analytics Engineer,13000,USD,13000,Argentina,WFH,Argentina,Small,Data Analyst
2022,Senior Level,Full Time,Data Engineer,100000,USD,100000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,78000,USD,78000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,120000,USD,120000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,95000,USD,95000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Specialist,110000,USD,110000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Specialist,70000,USD,70000,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Freelance,Data Analytics Consultant,50000,USD,50000,Belgium,WFH,United States,Small,Data Analyst
2022,Senior Level,Full Time,Data Scientist,185900,USD,185900,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,129300,USD,129300,United States,WFO,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Analyst,150000,USD,150000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,100000,USD,100000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,230000,USD,230000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,154600,USD,154600,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,204500,USD,204500,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,142200,USD,142200,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,160000,USD,160000,United States,WFH,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,75000,USD,75000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,45000,EUR,47280,Spain,WFO,Spain,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,36000,EUR,37824,Spain,WFO,Spain,Medium,Data Scientist
2022,Senior Level,Full Time,Data Engineer,213000,USD,213000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,152000,USD,152000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Scientist,140000,USD,140000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,120000,USD,120000,United States,WFH,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,110000,USD,110000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Data Scientist,70000,USD,70000,United States,WFO,United States,Medium,Data Scientist
2022,Senior Level,Full Time,Machine Learning Software Engineer,227200,USD,227200,Canada,WFH,Canada,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Software Engineer,168000,USD,168000,Canada,WFH,Canada,Medium,Data Engineer
2021,Entry Level,Full Time,3D Computer Vision Researcher,20000,USD,20000,American Samoa,WFO,American Samoa,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,61000,EUR,64090,Germany,WFO,Germany,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,58000,EUR,60938,Germany,WFO,Germany,Medium,Data Scientist
2022,Senior Level,Full Time,ML Engineer,243000,USD,243000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,ML Engineer,183000,USD,183000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,175000,USD,175000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,150000,USD,150000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Scientist,130000,USD,130000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Scientist,90000,USD,90000,United States,WFH,United States,Medium,Data Scientist
2022,Mid Level,Full Time,Data Analyst,165000,USD,165000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,124000,USD,124000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,178000,USD,178000,Canada,WFO,Canada,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,132000,USD,132000,Canada,WFO,Canada,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,300000,USD,300000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,130000,USD,130000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,169000,USD,169000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,110600,USD,110600,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,116000,USD,116000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,96000,USD,96000,United States,WFH,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,75000,GBP,92350,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,57000,GBP,70186,United Kingdom,WFO,United Kingdom,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,105000,USD,105000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,70000,USD,70000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Machine Learning Researcher,137000,CAD,105236,Canada,Hybrid,Canada,Large,Data Engineer
2022,Senior Level,Full Time,Data Engineer,194000,USD,194000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,129400,USD,129400,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,190000,USD,190000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Architect,135000,USD,135000,United States,WFH,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,100000,USD,100000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,70000,USD,70000,United States,WFO,United States,Medium,Data Analyst
2022,Entry Level,Full Time,Machine Learning Engineer,189750,USD,189750,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Machine Learning Engineer,140250,USD,140250,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Analyst,130000,USD,130000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Analyst,100000,USD,100000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,160000,USD,160000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,109000,USD,109000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Research Engineer,250000,USD,250000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Research Engineer,150000,USD,150000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Analyst,206000,USD,206000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,160000,USD,160000,United States,WFO,United States,Medium,Data Analyst
2022,Senior Level,Full Time,Data Engineer,135000,USD,135000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,120000,USD,120000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,110000,EUR,115573,France,WFH,France,Medium,Data Engineer
2022,Senior Level,Full Time,Machine Learning Engineer,70000,EUR,73546,France,WFH,France,Medium,Data Engineer
2022,Entry Level,Full Time,Data Engineer,160000,USD,160000,United States,WFO,United States,Medium,Data Engineer
2022,Entry Level,Full Time,Data Engineer,135000,USD,135000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Analyst,150000,USD,150000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Analyst,100000,USD,100000,United States,WFO,United States,Medium,Data Analyst
2022,Mid Level,Full Time,Data Engineer,120000,USD,120000,United States,WFO,United States,Medium,Data Engineer
2022,Mid Level,Full Time,Data Engineer,95000,USD,95000,United States,WFO,United States,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,65000,EUR,68293,Spain,WFO,Spain,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,40000,EUR,42026,Spain,WFO,Spain,Medium,Data Engineer
2022,Senior Level,Full Time,Data Engineer,191200,USD,191200,United States,WFO,United States,Medium,Data Engineer
